filename,timestamp,value,label1,label2,label3,label4,label5,label6,vote
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:36:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:37:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:38:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:39:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:40:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:41:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:42:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:43:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:44:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:45:00+0800,28,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:46:00+0800,156,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:47:00+0800,144,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:48:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:49:00+0800,20,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:50:00+0800,52,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:51:00+0800,428,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:52:00+0800,20,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:53:00+0800,68,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:54:00+0800,4,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:55:00+0800,44,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:56:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:57:00+0800,156,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:58:00+0800,124,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T08:59:00+0800,4,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:00:00+0800,172,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:01:00+0800,112,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:02:00+0800,104,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:03:00+0800,208,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:04:00+0800,24,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:05:00+0800,36,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:06:00+0800,40,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:07:00+0800,16,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:08:00+0800,16,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:09:00+0800,128,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:10:00+0800,152,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:11:00+0800,96,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:12:00+0800,148,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:13:00+0800,120,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:14:00+0800,96,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:15:00+0800,84,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:16:00+0800,268,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:17:00+0800,48,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:18:00+0800,60,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:19:00+0800,24,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:20:00+0800,76,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:21:00+0800,16,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:22:00+0800,336,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:23:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:24:00+0800,40,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:25:00+0800,136,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:26:00+0800,168,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:27:00+0800,112,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:28:00+0800,24,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:29:00+0800,4,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:30:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:31:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:32:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:33:00+0800,4,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:34:00+0800,80,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:35:00+0800,120,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:36:00+0800,104,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:37:00+0800,60,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:38:00+0800,20,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:39:00+0800,8,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:40:00+0800,8,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:41:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:42:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:43:00+0800,12,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:44:00+0800,4,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:45:00+0800,52,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:46:00+0800,48,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:47:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:48:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:49:00+0800,96,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:50:00+0800,872,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:51:00+0800,176,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:52:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:53:00+0800,784,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:54:00+0800,972,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:55:00+0800,172,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:56:00+0800,40,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:57:00+0800,48,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:58:00+0800,0,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T09:59:00+0800,24,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:00:00+0800,28,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:01:00+0800,16,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:02:00+0800,8,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:03:00+0800,24,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:04:00+0800,20,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:05:00+0800,9716,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:06:00+0800,2216,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:07:00+0800,6252,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:08:00+0800,16,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:09:00+0800,6820,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:10:00+0800,10100,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:11:00+0800,84,0,0,0,0,0,0,0
ts_1bdc4a1260df941fc58e91eb8418ea1d.csv,2020-02-08T10:12:00+0800,36,0,0,0,0,0,0,0
